time,node_type,node_id,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
57,Node1,7,3.617,0.341,3.807,2.982,0,0,1
57,Node1,8,2.876,0.978,4.228,1.543,0,0,1
57,Node1,9,1.66,0.116,1.018,1.518,0,0,1
57,Node1,10,3.319,0.155,4.622,3.032,0,0,1
57,Node1,11,2.728,1.036,5.556,2.16,0,0,1
57,Node1,12,2.176,0.595,4.058,1.893,0,0,1
57,Node1,13,1.568,0.126,1.761,1.295,0,0,1
57,Node1,14,2.346,0.298,1.865,1.777,0,0,1
57,Node1,15,2.635,0.604,4.973,2.024,0,0,1
57,Node1,16,2.955,0.205,3.071,1.989,0,0,1
57,Node1,17,3.454,0.437,3.335,2.6,0,0,1
57,Node1,18,3.373,0.238,3.513,2.593,0,0,1
57,Node1,19,1.834,0.452,1.933,1.109,0,0,1
57,Node1,20,3.796,0.507,4.756,2.213,0,0,1
57,Node1,21,2.666,0.337,6.278,2.1,0,0,1
57,Node1,22,1.572,0.214,4.016,0.811,0,0,1
57,Node1,23,2.138,0.234,1.565,1.24,0,0,1
57,Node1,24,2.078,0.364,2.509,1.277,0,0,1
57,Node1,25,2.344,0.189,1.21,1.276,0,0,1
57,Node1,26,1.984,0.056,5.54,1.429,0,0,1
57,Node1,27,0.639,0.002,0.664,0.36,0,0,1
57,Node1,28,1.148,0.008,0.827,0.609,0,0,1
57,Node1,29,1.477,0.036,2.164,0.862,0,0,1
57,Node2,0,0.139,0.21,0.028,0.178,0,0,1
57,Node2,1,0.147,0.227,0.017,0.234,0,0,1
57,Node2,2,0.126,0.185,0.029,0.271,0,0,1
57,Node2,3,0.157,0.218,0.113,0.303,0,0,1
57,Node2,4,0.146,0.226,0.048,0.31,0,0,1
57,Node2,5,0.092,0.117,0.224,0.409,0,0,1
57,Node2,6,0.142,0.159,0.008,0.264,0,0,1
57,Node2,7,0.157,0.216,0.029,0.385,0,0,1
57,Node2,8,0.151,0.205,0.041,0.249,0,0,1
57,Node2,9,0.166,0.24,0.002,0.169,0,0,1
57,Node2,10,0.13,0.175,0.01,0.294,0,0,1
57,Node2,11,0.149,0.201,0.029,0.337,0,0,1
57,Node2,12,0.101,0.117,0.036,0.207,0,0,1
57,Node2,13,0.113,0.141,0.024,0.191,0,0,1
57,Node2,14,0.167,0.198,0.034,0.373,0,0,1
57,Node2,15,0.16,0.242,0.011,0.694,0,0,1
57,Node2,16,0.163,0.233,0.015,0.383,0,0,1
57,Node2,17,0.125,0.193,0.034,0.265,0,0,1
57,Node2,18,0.104,0.139,0.015,0.332,0,0,1
57,Node2,19,0.191,0.266,0.013,0.284,0,0,1
57,Node2,20,0.179,0.124,0.085,0.396,0,0,1
57,Node2,21,0.152,0.223,0.02,0.304,0,0,1
57,Node2,22,0.151,0.205,0.01,0.229,0,0,1
57,Node2,23,0.157,0.176,0.003,0.358,0,0,1
57,Node2,24,0.176,0.228,0.008,0.163,0,0,1
57,Node2,25,0.17,0.216,0.005,0.25,0,0,1
57,Node2,26,0.197,0.207,0.069,0.335,0,0,1
57,Node2,27,0.156,0.209,0.081,0.234,0,0,1
57,Node2,28,0.127,0.218,0.015,0.415,0,0,1
57,Node2,29,0.142,0.166,0.019,0.294,0,0,1
57,Node2,30,0.169,0.171,0.054,0.404,0,0,1
57,Node2,31,0.199,0.221,0.041,0.409,0,0,1
57,Node2,32,0.21,0.201,0.002,0.355,0,0,1
57,Node2,33,0.14,0.165,0.037,0.319,0,0,1
57,Node2,34,0.139,0.203,0.037,0.224,0,0,1
57,Node2,35,0.128,0.178,0.254,0.419,0,0,1
57,Node2,36,0.169,0.243,0.068,0.346,0,0,1
57,Node2,37,0.221,0.269,0.004,0.126,0,0,1
57,Node2,38,0.163,0.427,0.01,0.413,0,0,1
57,Node2,39,0.146,0.2,0.183,0.419,0,0,1
57,Node2,40,0.133,0.236,0.012,0.22,0,0,1
57,Node2,41,0.159,0.204,0.052,0.339,0,0,1
57,Node2,42,0.136,0.189,0.037,0.484,0,0,1
57,Node2,43,0.13,0.16,0.04,0.249,0,0,1
58,Node1,0,3.908,0.647,3.61,2.813,0,0,1
58,Node1,1,0.968,0.006,1.66,0.747,0,0,1
58,Node1,2,1.684,0.549,3.641,1.503,0,0,1
58,Node1,3,4.29,3.574,9.131,2.683,0,0,1
58,Node1,4,2.237,0.271,5.258,1.827,0,0,1
58,Node1,5,1.214,0.073,3.566,1.12,0,0,1
58,Node1,6,1.646,0.093,1.495,0.896,0,0,1
58,Node1,7,3.609,0.105,3.905,2.989,0,0,1
58,Node1,8,2.896,0.962,5.189,1.543,0,0,1
58,Node1,9,1.653,0.149,1.171,1.528,0,0,1
58,Node1,10,3.313,0.04,4.663,3.053,0,0,1
58,Node1,11,2.726,0.413,6.006,2.159,0,0,1
58,Node1,12,2.176,0.138,4.172,1.884,0,0,1
58,Node1,13,1.564,0.185,1.957,1.291,0,0,1
58,Node1,14,2.341,0.327,2.187,1.782,0,0,1
58,Node1,15,2.641,0.557,5.571,2.028,0,0,1
58,Node1,16,2.947,0.127,3.18,2.001,0,0,1
58,Node1,17,3.432,0.532,3.861,2.607,0,0,1
58,Node1,18,3.396,0.35,3.862,2.609,0,0,1
58,Node1,19,1.828,1.493,3.429,1.101,0,0,1
58,Node1,20,3.823,0.177,4.92,2.197,0,0,1
58,Node1,21,2.682,0.365,6.624,2.108,0,0,1
58,Node1,22,1.583,0.052,4.084,0.811,0,0,1
58,Node1,23,2.151,2.257,3.845,1.24,0,0,1
58,Node1,24,2.083,0.256,2.759,1.276,0,0,1
58,Node1,25,2.332,0.222,1.435,1.282,0,0,1
58,Node1,26,1.974,0.082,5.643,1.422,0,0,1
58,Node1,27,0.638,0.065,0.728,0.362,0,0,1
58,Node1,28,1.15,0.132,0.964,0.614,0,0,1
58,Node1,29,1.481,0.144,2.313,0.858,0,0,1
58,Node2,0,0.139,0.209,0.014,0.191,0,0,1
58,Node2,1,0.147,0.227,0.004,0.238,0,0,1
58,Node2,2,0.126,0.184,0.009,0.281,0,0,1
58,Node2,3,0.157,0.219,0.1,0.401,0,0,1
58,Node2,4,0.147,0.225,0.052,0.361,0,0,1
58,Node2,5,0.092,0.117,0.032,0.442,0,0,1
58,Node2,6,0.142,0.159,0.006,0.272,0,0,1
58,Node2,7,0.156,0.215,0.012,0.398,0,0,1
58,Node2,8,0.151,0.205,0.161,0.41,0,0,1
58,Node2,9,0.168,0.24,0.003,0.171,0,0,1
58,Node2,10,0.131,0.175,0.011,0.304,0,0,1
58,Node2,11,0.149,0.201,0.027,0.365,0,0,1
58,Node2,12,0.1,0.116,0.018,0.225,0,0,1
58,Node2,13,0.113,0.141,0.012,0.203,0,0,1
58,Node2,14,0.167,0.197,0.027,0.398,0,0,1
58,Node2,15,0.161,0.244,0.031,0.72,0,0,1
58,Node2,16,0.164,0.233,0.054,0.44,0,0,1
58,Node2,17,0.123,0.192,0.024,0.289,0,0,1
58,Node2,18,0.104,0.138,0.016,0.346,0,0,1
58,Node2,19,0.191,0.265,0.006,0.287,0,0,1
58,Node2,20,0.178,0.124,0.021,0.418,0,0,1
58,Node2,21,0.152,0.222,0.005,0.311,0,0,1
58,Node2,22,0.151,0.206,0.03,0.258,0,0,1
58,Node2,23,0.156,0.176,0.07,0.431,0,0,1
58,Node2,24,0.176,0.229,0.077,0.242,0,0,1
58,Node2,25,0.17,0.217,0.103,0.354,0,0,1
58,Node2,26,0.196,0.208,0.031,0.369,0,0,1
58,Node2,27,0.156,0.209,0.009,0.241,0,0,1
58,Node2,28,0.127,0.218,0.004,0.42,0,0,1
58,Node2,29,0.142,0.167,0.049,0.343,0,0,1
58,Node2,30,0.169,0.17,0.045,0.45,0,0,1
58,Node2,31,0.197,0.222,0.006,0.413,0,0,1
58,Node2,32,0.208,0.2,0.031,0.387,0,0,1
58,Node2,33,0.14,0.164,0.037,0.359,0,0,1
58,Node2,34,0.139,0.203,0.012,0.237,0,0,1
58,Node2,35,0.128,0.178,0.029,0.451,0,0,1
58,Node2,36,0.169,0.242,0.035,0.383,0,0,1
58,Node2,37,0.222,0.268,0.002,0.129,0,0,1
58,Node2,38,0.162,0.426,0.022,0.435,0,0,1
58,Node2,39,0.145,0.2,0.041,0.463,0,0,1
58,Node2,40,0.132,0.236,0.043,0.262,0,0,1
58,Node2,41,0.159,0.205,0.032,0.372,0,0,1
58,Node2,42,0.136,0.188,0.044,0.531,0,0,1
58,Node2,43,0.131,0.16,0.001,0.25,0,0,1
59,Node1,0,3.906,0.023,3.625,2.81,0,0,1
59,Node1,1,0.964,0.167,1.824,0.748,0,0,1
59,Node1,2,1.677,0.591,4.245,1.497,0,0,1
59,Node1,3,4.282,0.212,9.361,2.676,0,0,1
59,Node1,4,2.249,0.461,5.715,1.832,0,0,1
59,Node1,5,1.223,0.295,3.859,1.115,0,0,1
59,Node1,6,1.643,0.102,1.595,0.896,0,0,1
59,Node1,7,3.62,0.731,4.648,2.974,0,0,1
59,Node1,8,2.885,0.242,5.465,1.538,0,0,1
59,Node1,9,1.658,0.115,1.279,1.526,0,0,1
59,Node1,10,3.319,2.174,6.799,3.054,0,0,1
59,Node1,11,2.724,0.291,6.255,2.165,0,0,1
59,Node1,12,2.184,0.079,4.268,1.887,0,0,1
59,Node1,13,1.563,0.381,2.329,1.295,0,0,1
59,Node1,14,2.341,0.094,2.287,1.773,0,0,1
59,Node1,15,2.645,0.191,5.714,2.036,0,0,1
59,Node1,16,2.948,0.173,3.368,1.998,0,0,1
59,Node1,17,3.461,4.431,8.264,2.603,0,0,1
59,Node1,18,3.375,0.004,3.882,2.6,0,0,1
59,Node1,19,1.828,0.124,3.561,1.102,0,0,1
59,Node1,20,3.802,0.063,5.011,2.215,0,0,1
59,Node1,21,2.657,0.051,6.731,2.109,0,0,1
59,Node1,22,1.576,0.037,4.091,0.811,0,0,1
59,Node1,23,2.136,0.311,4.159,1.235,0,0,1
59,Node1,24,2.068,0.319,3.07,1.272,0,0,1
59,Node1,25,2.326,0.345,1.771,1.285,0,0,1
59,Node1,26,1.97,3.46,9.055,1.431,0,0,1
59,Node1,27,0.636,0.13,0.859,0.362,0,0,1
59,Node1,28,1.159,0.047,1.013,0.613,0,0,1
59,Node1,29,1.481,0.233,2.534,0.859,0,0,1
59,Node2,0,0.139,0.21,0.154,0.346,0,0,1
59,Node2,1,0.148,0.228,0.159,0.399,0,0,1
59,Node2,2,0.126,0.184,0.045,0.327,0,0,1
59,Node2,3,0.157,0.219,0.007,0.409,0,0,1
59,Node2,4,0.147,0.226,0.031,0.394,0,0,1
59,Node2,5,0.092,0.117,0.01,0.45,0,0,1
59,Node2,6,0.142,0.159,0.018,0.287,0,0,1
59,Node2,7,0.157,0.215,0.009,0.407,0,0,1
59,Node2,8,0.15,0.205,0.002,0.414,0,0,1
59,Node2,9,0.167,0.24,0.039,0.21,0,0,1
59,Node2,10,0.131,0.176,0.163,0.47,0,0,1
59,Node2,11,0.149,0.201,0.079,0.444,0,0,1
59,Node2,12,0.101,0.116,0.0,0.226,0,0,1
59,Node2,13,0.113,0.14,0.026,0.229,0,0,1
59,Node2,14,0.167,0.197,0.053,0.454,0,0,1
59,Node2,15,0.162,0.243,0.021,0.745,0,0,1
59,Node2,16,0.165,0.233,0.011,0.45,0,0,1
59,Node2,17,0.124,0.192,0.011,0.301,0,0,1
59,Node2,18,0.103,0.139,0.009,0.357,0,0,1
59,Node2,19,0.192,0.266,0.009,0.297,0,0,1
59,Node2,20,0.178,0.125,0.088,0.508,0,0,1
59,Node2,21,0.152,0.221,0.017,0.329,0,0,1
59,Node2,22,0.151,0.206,0.155,0.414,0,0,1
59,Node2,23,0.156,0.176,0.019,0.451,0,0,1
59,Node2,24,0.175,0.229,0.064,0.307,0,0,1
59,Node2,25,0.17,0.216,0.035,0.389,0,0,1
59,Node2,26,0.196,0.208,0.068,0.437,0,0,1
59,Node2,27,0.156,0.21,0.005,0.247,0,0,1
59,Node2,28,0.128,0.218,0.007,0.428,0,0,1
59,Node2,29,0.141,0.166,0.066,0.408,0,0,1
59,Node2,30,0.168,0.17,0.008,0.457,0,0,1
59,Node2,31,0.196,0.221,0.039,0.451,0,0,1
59,Node2,32,0.209,0.2,0.063,0.449,0,0,1
59,Node2,33,0.14,0.165,0.036,0.392,0,0,1
59,Node2,34,0.139,0.203,0.029,0.267,0,0,1
59,Node2,35,0.128,0.178,0.041,0.493,0,0,1
59,Node2,36,0.17,0.243,0.029,0.409,0,0,1
59,Node2,37,0.223,0.268,0.016,0.145,0,0,1
59,Node2,38,0.163,0.426,0.03,0.466,0,0,1
59,Node2,39,0.145,0.2,0.014,0.477,0,0,1
59,Node2,40,0.133,0.235,0.021,0.284,0,0,1
59,Node2,41,0.159,0.204,0.026,0.395,0,0,1
59,Node2,42,0.137,0.189,0.03,0.563,0,0,1
59,Node2,43,0.13,0.161,0.018,0.269,0,0,1
60,Node1,0,3.933,3.673,7.32,2.804,0,0,1
60,Node1,1,0.968,0.188,2.01,0.75,0,0,1
60,Node1,2,1.682,0.468,4.69,1.506,0,0,1
60,Node1,3,4.248,0.475,9.868,2.697,0,0,1
60,Node1,4,2.235,0.301,6.005,1.821,0,0,1
60,Node1,5,1.222,0.306,4.15,1.11,0,0,1
60,Node1,6,1.638,0.212,1.809,0.899,0,0,1
60,Node1,7,3.634,1.388,6.003,2.96,0,0,1
60,Node1,8,2.88,0.163,5.612,1.538,0,0,1
60,Node1,9,1.655,0.047,1.327,1.519,0,0,1
60,Node1,10,3.346,0.33,7.179,3.047,0,0,1
60,Node1,11,2.711,0.887,7.145,2.149,0,0,1
60,Node1,12,2.182,0.163,4.403,1.887,0,0,1
60,Node1,13,1.569,0.141,2.482,1.29,0,0,1
60,Node1,14,2.358,0.142,2.418,1.775,0,0,1
60,Node1,15,2.647,0.744,6.515,2.018,0,0,1
60,Node1,16,2.958,0.227,3.587,2.007,0,0,1
60,Node1,17,3.441,0.299,8.586,2.62,0,0,1
60,Node1,18,3.389,0.094,3.976,2.6,0,0,1
60,Node1,19,1.839,0.044,3.6,1.109,0,0,1
60,Node1,20,3.826,0.583,5.597,2.206,0,0,1
60,Node1,21,2.656,0.03,6.728,2.099,0,0,1
60,Node1,22,1.581,0.145,4.243,0.81,0,0,1
60,Node1,23,2.142,0.331,4.468,1.234,0,0,1
60,Node1,24,2.076,0.413,3.482,1.28,0,0,1
60,Node1,25,2.341,0.008,1.791,1.279,0,0,1
60,Node1,26,1.973,0.288,9.39,1.433,0,0,1
60,Node1,27,0.636,0.022,0.874,0.361,0,0,1
60,Node1,28,1.157,0.103,1.112,0.609,0,0,1
60,Node1,29,1.488,0.118,2.67,0.856,0,0,1
60,Node2,0,0.139,0.209,0.006,0.35,0,0,1
60,Node2,1,0.148,0.227,0.006,0.402,0,0,1
60,Node2,2,0.127,0.185,0.02,0.347,0,0,1
60,Node2,3,0.157,0.22,0.093,0.501,0,0,1
60,Node2,4,0.146,0.224,0.002,0.394,0,0,1
60,Node2,5,0.092,0.117,0.033,0.483,0,0,1
60,Node2,6,0.142,0.159,0.047,0.335,0,0,1
60,Node2,7,0.158,0.217,0.052,0.458,0,0,1
60,Node2,8,0.151,0.205,0.036,0.447,0,0,1
60,Node2,9,0.167,0.24,0.027,0.238,0,0,1
60,Node2,10,0.131,0.175,0.025,0.495,0,0,1
60,Node2,11,0.149,0.201,0.016,0.461,0,0,1
60,Node2,12,0.101,0.117,0.031,0.257,0,0,1
60,Node2,13,0.112,0.14,0.016,0.245,0,0,1
60,Node2,14,0.167,0.198,0.01,0.464,0,0,1
60,Node2,15,0.161,0.241,0.016,0.761,0,0,1
60,Node2,16,0.164,0.233,0.049,0.496,0,0,1
60,Node2,17,0.124,0.193,0.035,0.335,0,0,1
60,Node2,18,0.104,0.138,0.007,0.363,0,0,1
60,Node2,19,0.192,0.265,0.142,0.44,0,0,1
60,Node2,20,0.177,0.125,0.008,0.516,0,0,1
60,Node2,21,0.152,0.222,0.017,0.345,0,0,1
60,Node2,22,0.151,0.207,0.136,0.55,0,0,1
60,Node2,23,0.156,0.177,0.038,0.485,0,0,1
60,Node2,24,0.176,0.229,0.009,0.316,0,0,1
60,Node2,25,0.171,0.216,0.021,0.409,0,0,1
60,Node2,26,0.197,0.208,0.044,0.48,0,0,1
60,Node2,27,0.157,0.209,0.105,0.351,0,0,1
60,Node2,28,0.128,0.217,0.051,0.48,0,0,1
60,Node2,29,0.142,0.167,0.036,0.446,0,0,1
60,Node2,30,0.168,0.17,0.037,0.494,0,0,1
60,Node2,31,0.198,0.22,0.041,0.495,0,0,1
60,Node2,32,0.209,0.199,0.02,0.469,0,0,1
60,Node2,33,0.14,0.164,0.06,0.453,0,0,1
60,Node2,34,0.139,0.202,0.016,0.282,0,0,1
60,Node2,35,0.129,0.178,0.007,0.497,0,0,1
60,Node2,36,0.169,0.243,0.017,0.43,0,0,1
60,Node2,37,0.223,0.266,0.026,0.17,0,0,1
60,Node2,38,0.163,0.426,0.011,0.478,0,0,1
60,Node2,39,0.145,0.201,0.031,0.509,0,0,1
60,Node2,40,0.132,0.234,0.037,0.321,0,0,1
60,Node2,41,0.16,0.204,0.004,0.401,0,0,1
60,Node2,42,0.137,0.19,0.003,0.562,0,0,1
60,Node2,43,0.13,0.16,0.002,0.27,0,0,1
61,Node1,0,3.914,0.167,7.507,2.793,0,0,1
61,Node1,1,0.963,0.198,2.221,0.75,0,0,1
61,Node1,2,1.67,0.381,5.114,1.504,0,0,1
61,Node1,3,4.263,0.48,10.321,2.691,0,0,1
61,Node1,4,2.252,0.526,6.559,1.821,0,0,1
61,Node1,5,1.217,0.092,4.242,1.114,0,0,1
61,Node1,6,1.648,0.277,2.085,0.897,0,0,1
61,Node1,7,3.633,0.96,6.952,2.973,0,0,1
61,Node1,8,2.87,0.969,6.606,1.552,0,0,1
61,Node1,9,1.652,0.191,1.527,1.522,0,0,1
61,Node1,10,3.337,0.374,7.514,3.035,0,0,1
61,Node1,11,2.709,0.288,7.452,2.161,0,0,1
61,Node1,12,2.182,0.131,4.531,1.896,0,0,1
61,Node1,13,1.567,0.133,2.609,1.293,0,0,1
61,Node1,14,2.359,0.17,2.589,1.779,0,0,1
61,Node1,15,2.642,0.57,7.082,2.033,0,0,1
61,Node1,16,2.957,0.142,3.72,2.002,0,0,1
61,Node1,17,3.457,0.272,8.83,2.622,0,0,1
61,Node1,18,3.373,1.517,5.485,2.608,0,0,1
61,Node1,19,1.837,2.913,6.506,1.111,0,0,1
61,Node1,20,3.817,0.565,6.105,2.211,0,0,1
61,Node1,21,2.653,0.149,6.883,2.107,0,0,1
61,Node1,22,1.584,0.21,4.475,0.814,0,0,1
61,Node1,23,2.143,0.414,4.893,1.242,0,0,1
61,Node1,24,2.081,0.152,3.652,1.273,0,0,1
61,Node1,25,2.345,0.019,1.804,1.283,0,0,1
61,Node1,26,1.974,0.322,9.704,1.43,0,0,1
61,Node1,27,0.636,0.129,1.012,0.362,0,0,1
61,Node1,28,1.149,0.031,1.149,0.609,0,0,1
61,Node1,29,1.478,0.242,2.909,0.859,0,0,1
61,Node2,0,0.139,0.209,0.189,0.539,0,0,1
61,Node2,1,0.147,0.227,0.0,0.405,0,0,1
61,Node2,2,0.126,0.185,0.004,0.352,0,0,1
61,Node2,3,0.157,0.219,0.018,0.52,0,0,1
61,Node2,4,0.147,0.226,0.054,0.446,0,0,1
61,Node2,5,0.092,0.118,0.004,0.489,0,0,1
61,Node2,6,0.142,0.16,0.013,0.348,0,0,1
61,Node2,7,0.157,0.215,0.061,0.518,0,0,1
61,Node2,8,0.15,0.204,0.002,0.451,0,0,1
61,Node2,9,0.166,0.24,0.028,0.266,0,0,1
61,Node2,10,0.131,0.177,0.006,0.498,0,0,1
61,Node2,11,0.15,0.201,0.019,0.478,0,0,1
61,Node2,12,0.101,0.116,0.39,0.648,0,0,1
61,Node2,13,0.113,0.141,0.193,0.438,0,0,1
61,Node2,14,0.166,0.198,0.009,0.47,0,0,1
61,Node2,15,0.161,0.242,0.009,0.772,0,0,1
61,Node2,16,0.163,0.235,0.02,0.519,0,0,1
61,Node2,17,0.124,0.193,0.027,0.363,0,0,1
61,Node2,18,0.104,0.138,0.002,0.364,0,0,1
61,Node2,19,0.192,0.267,0.003,0.444,0,0,1
61,Node2,20,0.178,0.124,0.009,0.523,0,0,1
61,Node2,21,0.153,0.222,0.012,0.356,0,0,1
61,Node2,22,0.151,0.206,0.023,0.573,0,0,1
61,Node2,23,0.156,0.176,0.039,0.524,0,0,1
61,Node2,24,0.175,0.23,0.091,0.405,0,0,1
61,Node2,25,0.17,0.217,0.008,0.421,0,0,1
61,Node2,26,0.196,0.208,0.071,0.551,0,0,1
61,Node2,27,0.156,0.209,0.023,0.375,0,0,1
61,Node2,28,0.128,0.217,0.053,0.533,0,0,1
61,Node2,29,0.142,0.166,0.042,0.49,0,0,1
61,Node2,30,0.168,0.17,0.009,0.501,0,0,1
61,Node2,31,0.196,0.221,0.031,0.525,0,0,1
61,Node2,32,0.21,0.199,0.033,0.502,0,0,1
61,Node2,33,0.139,0.164,0.07,0.524,0,0,1
61,Node2,34,0.139,0.203,0.003,0.284,0,0,1
61,Node2,35,0.129,0.179,0.04,0.535,0,0,1
61,Node2,36,0.17,0.243,0.008,0.438,0,0,1
61,Node2,37,0.222,0.267,0.016,0.187,0,0,1
61,Node2,38,0.162,0.426,0.031,0.509,0,0,1
61,Node2,39,0.145,0.201,0.003,0.51,0,0,1
61,Node2,40,0.132,0.236,0.021,0.34,0,0,1
61,Node2,41,0.159,0.205,0.016,0.414,0,0,1
61,Node2,42,0.136,0.189,0.005,0.57,0,0,1
61,Node2,43,0.131,0.16,0.036,0.307,0,0,1
62,Node1,0,3.904,0.629,8.101,2.801,0,0,1
62,Node1,1,0.963,0.249,2.459,0.746,0,0,1
62,Node1,2,1.675,0.392,5.482,1.505,0,0,1
62,Node1,3,4.264,0.412,10.724,2.692,0,0,1
62,Node1,4,2.251,0.094,6.616,1.816,0,0,1
62,Node1,5,1.22,0.091,4.334,1.119,0,0,1
62,Node1,6,1.64,0.067,2.146,0.896,0,0,1
62,Node1,7,3.637,1.188,8.166,2.971,0,0,1
62,Node1,8,2.881,2.684,9.239,1.543,0,0,1
62,Node1,9,1.648,0.143,1.666,1.516,0,0,1
62,Node1,10,3.327,0.462,8.003,3.037,0,0,1
62,Node1,11,2.729,0.124,7.567,2.152,0,0,1
62,Node1,12,2.164,0.162,4.728,1.889,0,0,1
62,Node1,13,1.567,0.222,2.83,1.291,0,0,1
62,Node1,14,2.345,0.247,2.838,1.773,0,0,1
62,Node1,15,2.65,0.156,7.178,2.031,0,0,1
62,Node1,16,2.946,0.348,4.061,2.0,0,0,1
62,Node1,17,3.462,0.532,9.351,2.611,0,0,1
62,Node1,18,3.38,0.223,5.706,2.595,0,0,1
62,Node1,19,1.845,0.47,6.991,1.103,0,0,1
62,Node1,20,3.825,0.328,6.477,2.199,0,0,1
62,Node1,21,2.662,0.456,7.352,2.101,0,0,1
62,Node1,22,1.581,0.124,4.613,0.813,0,0,1
62,Node1,23,2.137,0.029,4.93,1.237,0,0,1
62,Node1,24,2.069,0.351,3.997,1.275,0,0,1
62,Node1,25,2.349,2.434,4.24,1.275,0,0,1
62,Node1,26,1.974,0.12,9.865,1.425,0,0,1
62,Node1,27,0.639,0.078,1.084,0.36,0,0,1
62,Node1,28,1.158,0.046,1.187,0.609,0,0,1
62,Node1,29,1.489,0.128,3.022,0.854,0,0,1
62,Node2,0,0.139,0.209,0.011,0.55,0,0,1
62,Node2,1,0.148,0.227,0.135,0.538,0,0,1
62,Node2,2,0.126,0.184,0.003,0.352,0,0,1
62,Node2,3,0.157,0.218,0.037,0.56,0,0,1
62,Node2,4,0.147,0.224,0.037,0.487,0,0,1
62,Node2,5,0.092,0.118,0.026,0.518,0,0,1
62,Node2,6,0.143,0.159,0.023,0.373,0,0,1
62,Node2,7,0.156,0.215,0.033,0.551,0,0,1
62,Node2,8,0.15,0.206,0.038,0.488,0,0,1
62,Node2,9,0.167,0.238,0.012,0.279,0,0,1
62,Node2,10,0.13,0.176,0.004,0.504,0,0,1
62,Node2,11,0.149,0.2,0.019,0.498,0,0,1
62,Node2,12,0.101,0.116,0.02,0.673,0,0,1
62,Node2,13,0.113,0.141,0.017,0.454,0,0,1
62,Node2,14,0.165,0.197,0.068,0.542,0,0,1
62,Node2,15,0.161,0.241,0.023,0.789,0,0,1
62,Node2,16,0.163,0.234,0.055,0.574,0,0,1
62,Node2,17,0.124,0.193,0.012,0.374,0,0,1
62,Node2,18,0.104,0.139,0.127,0.491,0,0,1
62,Node2,19,0.192,0.266,0.136,0.583,0,0,1
62,Node2,20,0.178,0.124,0.059,0.586,0,0,1
62,Node2,21,0.153,0.222,0.047,0.403,0,0,1
62,Node2,22,0.151,0.207,0.049,0.622,0,0,1
62,Node2,23,0.156,0.177,0.005,0.529,0,0,1
62,Node2,24,0.175,0.229,0.03,0.436,0,0,1
62,Node2,25,0.171,0.216,0.009,0.43,0,0,1
62,Node2,26,0.196,0.208,0.047,0.598,0,0,1
62,Node2,27,0.156,0.209,0.022,0.399,0,0,1
62,Node2,28,0.128,0.218,0.04,0.572,0,0,1
62,Node2,29,0.141,0.165,0.009,0.498,0,0,1
62,Node2,30,0.168,0.17,0.055,0.556,0,0,1
62,Node2,31,0.197,0.222,0.06,0.585,0,0,1
62,Node2,32,0.21,0.199,0.04,0.544,0,0,1
62,Node2,33,0.14,0.165,0.025,0.547,0,0,1
62,Node2,34,0.139,0.203,0.03,0.314,0,0,1
62,Node2,35,0.129,0.178,0.042,0.579,0,0,1
62,Node2,36,0.169,0.244,0.038,0.475,0,0,1
62,Node2,37,0.221,0.269,0.01,0.196,0,0,1
62,Node2,38,0.163,0.427,0.002,0.513,0,0,1
62,Node2,39,0.145,0.201,0.045,0.557,0,0,1
62,Node2,40,0.133,0.236,0.044,0.387,0,0,1
62,Node2,41,0.16,0.205,0.054,0.468,0,0,1
62,Node2,42,0.137,0.189,0.032,0.6,0,0,1
62,Node2,43,0.13,0.161,0.02,0.325,0,0,1
63,Node1,0,3.923,0.172,8.268,2.79,0,0,1
63,Node1,1,0.966,0.122,2.596,0.75,0,0,1
63,Node1,2,1.676,0.495,5.947,1.499,0,0,1
63,Node1,3,4.273,0.169,10.875,2.68,0,0,1
63,Node1,4,2.251,0.466,7.058,1.817,0,0,1
63,Node1,5,1.213,0.603,4.961,1.109,0,0,1
63,Node1,6,1.647,2.007,4.142,0.894,0,0,1
63,Node1,7,3.634,0.7,8.826,2.971,0,0,1
63,Node1,8,2.901,0.11,9.42,1.553,0,0,1
63,Node1,9,1.651,0.208,1.866,1.527,0,0,1
63,Node1,10,3.323,0.011,8.0,3.045,0,0,1
63,Node1,11,2.714,0.382,7.927,2.148,0,0,1
63,Node1,12,2.171,0.616,5.315,1.898,0,0,1
63,Node1,13,1.561,0.337,3.167,1.3,0,0,1
63,Node1,14,2.346,0.229,3.068,1.79,0,0,1
63,Node1,15,2.635,0.323,7.515,2.035,0,0,1
63,Node1,16,2.952,3.413,7.513,2.0,0,0,1
63,Node1,17,3.449,0.296,9.651,2.615,0,0,1
63,Node1,18,3.371,0.284,5.989,2.591,0,0,1
63,Node1,19,1.833,0.15,7.119,1.107,0,0,1
63,Node1,20,3.807,0.617,7.101,2.194,0,0,1
63,Node1,21,2.663,0.202,7.551,2.115,0,0,1
63,Node1,22,1.576,0.069,4.659,0.809,0,0,1
63,Node1,23,2.144,0.226,5.144,1.236,0,0,1
63,Node1,24,2.066,0.143,4.115,1.271,0,0,1
63,Node1,25,2.349,0.332,4.578,1.284,0,0,1
63,Node1,26,1.985,0.132,9.98,1.427,0,0,1
63,Node1,27,0.635,0.026,1.111,0.359,0,0,1
